터널,6,,애스터로이드,,처녀작. 인생의 터널을 달리는 청년의 삶,처녀작. 인생의 터널을 달리는 청년의 삶,http://cf.joara.com/literature_file/cover_file/20190401_122550.jpg,http://cf.joara.com/literature_file/cover_file/20190401_122550.jpg,Y
죽음해방,6,,김치초코,,과거 일찍이 여러 합병증에 의해 죽음을 맞이하,과거 일찍이 여러 합병증에 의해 죽음을 맞이하게된 신승호 그는 자신의 임종에 아무도 그리고 자신의 삶에 공허함을 죽기 직전에서야 느끼게된다.,http://cf.joara.com/literature_file/cover_file/20190415_153742.jpg,http://cf.joara.com/literature_file/cover_file/20190415_153742.jpg,Y
원죄와 속죄,6,,레드지우,,"""지구는 이제 수명이 다 되었습니다. 지구를 ","""지구는 이제 수명이 다 되었습니다. 지구를 포기할 때가 온 것입니다.""""우리는 이제 새로운 고향을 찾아 떠날 때가 온 것입니다""화성을 제2의 지구로 만들기 위한 테라 로밍이 시작되었다.하지만 그들은 모두 연락 두절이 된다.화성에서 일어난 진실을 파헤치기 ..",http://cf.joara.com/literature_file/merge/2020/02/15817419069903.jpg,http://cf.joara.com/literature_file/merge/2020/02/15817419069903.jpg,Y
디트로이트의 천사들,6,,Dmeat,,오랜 친구 지미와 란조. 우정을 빌미로 각자의,"오랜 친구 지미와 란조. 우정을 빌미로 각자의 욕구를 채워나가지만, 더이상 내가 알던 녀석이 아닌 것 같다. 우정에 관한 짧은 이야기.",http://cf.joara.com/literature_file/merge/2020/03/15847281553158.jpg,http://cf.joara.com/literature_file/merge/2020/03/15847281553158.jpg,Y
그 아이가 죽은 이유,6,,루하작가,,그 아이가 죽었다.그 아이는 대체 왜 죽었을까,"그 아이가 죽었다.그 아이는 대체 왜 죽었을까?사고?자살?그 아이의 발자취를 따라가면 따라갈수록그 뒷면의 이야기가 밝혀진다.본격 미스터리 판타지 소설, 지금 시작합니다.",http://cf.joara.com/literature_file/20200323_111727.jpg_thumb.png,http://cf.joara.com/literature_file/20200323_111727.jpg_thumb.png,Y
달아나다,6,,반반붕어빵,,훗날 미래 인류가 살아갈 기지를 건설하며 하루,훗날 미래 인류가 살아갈 기지를 건설하며 하루하루 살아가는 달토끼 메리.지구의 푸른 하늘을 보고 싶다는 핑계로 달을 빠져나와 몰래 달탐사선에 잠입해 지구로 향한다.또 다른 달토끼인 니아는 그런 메리를 보고 미쳤냐고 하다가 휘말려 지구로 가게 되는데..,http://cf.joara.com/literature_file/20191231_122946.jpg_thumb.png,http://cf.joara.com/literature_file/20191231_122946.jpg_thumb.png,Y
아게론:시체처리자,6,,프레샤,,"""그놈을 찾을 수만 있다면 내 영혼이라도 팔겠","""그놈을 찾을 수만 있다면 내 영혼이라도 팔겠어""""그 말 기억하지""",http://cf.joara.com/literature_file/merge/2020/03/15848129710777.jpg,http://cf.joara.com/literature_file/merge/2020/03/15848129710777.jpg,Y
멸망한 세계에서 살아남기,6,,에이해브,," 멸망한 세계에서 살아남은 남자, 그리고 하늘"," 멸망한 세계에서 살아남은 남자, 그리고 하늘에서 떨어진 소녀와의 좌충우돌 성장 이야기",http://cf.joara.com/literature_file/merge/2020/01/15794397452738.jpg,http://cf.joara.com/literature_file/merge/2020/01/15794397452738.jpg,Y
나를 보러 와요,6,,스티븐킴,,취업 문제로 고민이 많은 최선영은 사진사 박태,취업 문제로 고민이 많은 최선영은 사진사 박태민에게 피팅모델 제의를 받는다.촬영장소는 깊은 산 속 펜션 '로즈마리 지붕 밑'아름다운 펜션 분위기에 취한 선영은 기뻐하지만 곧 이상한 낌새를 느낀다.복도 끝에서 들리는 수상한 소리.묘한 분위기의 사진사 박태민.별일 없을 ..,http://cf.joara.com/literature_file/20200319_122506.jpg_thumb.png,http://cf.joara.com/literature_file/20200319_122506.jpg_thumb.png,Y
겨울의 아이,6,,수이잉,,18살밖에 안됐지만 산전수전 다 겪은 우주해적,"18살밖에 안됐지만 산전수전 다 겪은 우주해적 레이. 어느날 한 민간 화물 우주선을 약탈하는 도중, 정체불명의 소년 데인을 만난다. 데인은 레이에게 자신의 '비밀스런 임무'를 도와줄 것을 요청하고, 레이는 데인이 약속한 막대한 보상을 위해 무단으로 해적단을 이탈하는데...",http://cf.joara.com/literature_file/merge/2020/01/15785746048819.jpg,http://cf.joara.com/literature_file/merge/2020/01/15785746048819.jpg,Y
최운서의 전설,6,,헤샷,,[액션][뻔한 스토리][후반부로 갈수록 스케일,[액션][뻔한 스토리][후반부로 갈수록 스케일 커짐]최운서란 남자 아이의 전설이 시작된다!,http://cf.joara.com/literature_file/20200319_201327.png_thumb.png,http://cf.joara.com/literature_file/20200319_201327.png_thumb.png,Y
짧게 써보는 창작캐들 글,6,,박두콩가루,,짧게 짧게 써서 취미겸으로 올려볼려고 하는 창,짧게 짧게 써서 취미겸으로 올려볼려고 하는 창작캐(자캐) 단편입니다,http://cf.joara.com/literature_file/20200320_150903.PNG_thumb.png,http://cf.joara.com/literature_file/20200320_150903.PNG_thumb.png,Y
고뇌,6,,마조마도페,,고찰,고찰,http://cf.joara.com/literature_file/cover_file/20190408_102947.jpg,http://cf.joara.com/literature_file/cover_file/20190408_102947.jpg,Y
검은마법사,6,,냉동펀치,,인공지능을 만드는 거대기업 골리앗의 창시자 인,"인공지능을 만드는 거대기업 골리앗의 창시자 인간'로저스빅'그 '로저스빅'의 '인류를 보다 편하게' 라는 긍정적인 목표로 만들어진 인공지능로봇. 그리고, 기술의 발전으로 무한자기복제능력까지 갖추게된 인공지능로봇은  인류를 완벽히 대체 가능한 수준으로 발전하게 되었고, ..",http://cf.joara.com/literature_file/merge/2020/02/15825534378956.jpg,http://cf.joara.com/literature_file/merge/2020/02/15825534378956.jpg,Y
같은 날 다른 이해,6,,언플러그드보이,,어쩌면 다른 삶을 살수 있었을까?,어쩌면 다른 삶을 살수 있었을까?,http://cf.joara.com/literature_file/20200320_012727.jpg_thumb.png,http://cf.joara.com/literature_file/20200320_012727.jpg_thumb.png,Y
Sociopath,6,,이세찬,,감정없는 남자아이의 사랑이야기,감정없는 남자아이의 사랑이야기,http://cf.joara.com/literature_file/20200319_211011.jpg_thumb.png,http://cf.joara.com/literature_file/20200319_211011.jpg_thumb.png,Y
밥 먹는 사람,6,,정현킴,,밥을 먹자. 지겨워도 먹자. 꾸역꾸역 먹자. ,"밥을 먹자. 지겨워도 먹자. 꾸역꾸역 먹자. 다른 수가 없으므로, 잘 먹자.",http://cf.joara.com/literature_file/merge/2020/03/1584606128824.jpg,http://cf.joara.com/literature_file/merge/2020/03/1584606128824.jpg,Y
정연에 관해,6,,정현킴,,"너도 나도 죽지 않았으므로, 정연에 관해.","너도 나도 죽지 않았으므로, 정연에 관해.",http://cf.joara.com/literature_file/merge/2020/03/15846057506503.jpg,http://cf.joara.com/literature_file/merge/2020/03/15846057506503.jpg,Y
Escape from Nuclear,6,,카번크,,"진광고등학교, 두근두근 문예부의 첫 합작 릴레","진광고등학교, 두근두근 문예부의 첫 합작 릴레이 소설!(글 담당: Eungyu8, 쓰고 튄 놈, 전xx, 카렛가루, 장xx,)(일러스트 담당: 오xx)             장르는 아포칼립스입니다.주의) 릴레이 소설이다 보니 중간에 문체나 분위기가 확 바뀔 수 있습니다.      중간중..",http://cf.joara.com/literature_file/cover_file/20190401_122810.jpg,http://cf.joara.com/literature_file/cover_file/20190401_122810.jpg,Y
"찬란하라, 인생이여 (가제)",6,,양끄레기,,[전쟁터의 삶에서 나 자신의 삶으로]죽고자 했,"[전쟁터의 삶에서 나 자신의 삶으로]죽고자 했다.그런데 눈을 뜨니 여자아이는 공포에 질려 살려달라 빌기 시작했고,남자아이는 제 발에 걸려 넘어져 크게 울기 시작했다.정신을 차리니 낯익은 길거리가 눈에 들어왔다.아직 뼈가 보이지만 조금씩 살이 차오르고 있는 왼 손..",http://cf.joara.com/literature_file/20200319_105141.png_thumb.png,http://cf.joara.com/literature_file/20200319_105141.png_thumb.png,Y
To The Moon,6,,GoldS2,,출판업계쪽으로 일해보고싶어서 To The Mo,"출판업계쪽으로 일해보고싶어서 To The Moon 이라는 게임을 소설로 바꿔 써보려고합니다. 대학교 수업에서 이렇게 해보면 글을 어떻게 쓰는지 감이 잡힐꺼라고 하네요. 스토리 전개, 표현적 문제 등 읽다보니 부자연스럽다고 생각하시는 부분을 알려주시면 좋겠습니다. 감사합니다이미..",http://cf.joara.com/literature_file/20200304_091040.jpg_thumb.png,http://cf.joara.com/literature_file/20200304_091040.jpg_thumb.png,Y
쳇바퀴,6,,스타쉽,,"그 사건이 일어난 후, 그는 자신이 살던 세계","그 사건이 일어난 후, 그는 자신이 살던 세계에서 환멸을 느끼게 되고 강을 건너게된다. 그 누구보다 높고 화려하게 비상을 시작하려던 찰나 그녀를 만나게 된다. ",http://cf.joara.com/literature_file/20200317_210458.jpg_thumb.png,http://cf.joara.com/literature_file/20200317_210458.jpg_thumb.png,Y
살인의 교실,6,,plato3941,,밀폐된 공간 속에서 벌어지는 학생들간의 생존경,밀폐된 공간 속에서 벌어지는 학생들간의 생존경쟁,http://cf.joara.com/literature_file/merge/2020/03/15844273020922.jpg,http://cf.joara.com/literature_file/merge/2020/03/15844273020922.jpg,Y
이런 나에게도 소원이 하나 있다면,6,,임필,,8090세대가 공감할만한 2000년대 초반 부,8090세대가 공감할만한 2000년대 초반 부터의 시대상과 한 남자의 사랑을 가감없는 솔직한 표현으로 담아낸 10부작 장편소설 입니다. 2021년 상반기 정식출판 예정작이자 임필 작가의 처녀작입니다.,http://cf.joara.com/literature_file/20200316_002320.jpg_thumb.png,http://cf.joara.com/literature_file/20200316_002320.jpg_thumb.png,Y
배드 컴퍼니(Bad Company),6,,무니오,,배드 컴퍼니(Bad Company)는 살인 청,배드 컴퍼니(Bad Company)는 살인 청부업을 영위하는 회사이다. 살인의 대상은 일반 무고한 시민이 아니고 사회에서 극악 무도한 일을 저지르는 자들을 그 대상으로 한다. 이 회사는7년 전에 배정규 고문에 의해 설립됐다. 배정규 변호사. 그는 참으로 사연이 많은 사람이었다.,http://cf.joara.com/literature_file/merge/2020/03/15843060656012.jpg,http://cf.joara.com/literature_file/merge/2020/03/15843060656012.jpg,Y
추억의 아픔,6,,스노부츠,,....,....,http://cf.joara.com/literature_file/merge/2020/03/15844099089129.jpg,http://cf.joara.com/literature_file/merge/2020/03/15844099089129.jpg,Y
무제,6,,맥그리디,,유명한 농구선수가 죽었다.잘 알지도 못했지만 ,유명한 농구선수가 죽었다.잘 알지도 못했지만 위대한 선수가 갑자기 죽었다.그의 절친은 방송에 나와 그를 그리워한다.그러면서 그는 인생을 즐기라 말했지만 언뜻 보니 슬퍼보였다.,http://cf.joara.com/literature_file/merge/2020/03/15843556467036.jpg,http://cf.joara.com/literature_file/merge/2020/03/15843556467036.jpg,Y
검은아이,6,,GypsoPhila7,,검은아이회색 도시의 아이들과 어른 그리고 검은,검은아이회색 도시의 아이들과 어른 그리고 검은아이.색이 있는 아이는 배척당하며 모두가 어른이 되어간다. ,http://cf.joara.com/literature_file/merge/2020/03/15844115750112.jpg,http://cf.joara.com/literature_file/merge/2020/03/15844115750112.jpg,Y
소설가는 이야기꾼 [소이꾼],6,,WOIcarus,,감정을 파는 직업인 이야기꾼은 자기가 가지고 ,"감정을 파는 직업인 이야기꾼은 자기가 가지고 있는 가장 재미난 이야기를 사람들에게들려주고 싶어 합니다.때로는 배꼽이 빠질 정도로 웃긴 이야기, 때로는 눈물샘을 자극하는 슬픈 이야기,때로는 과몰입하게 되는 화나는 이야기, 때로는 삶의 지침이 되어주는 교훈적 이야기 등...",http://cf.joara.com/literature_file/cover_file/20190415_153754.jpg,http://cf.joara.com/literature_file/cover_file/20190415_153754.jpg,Y
불의 나라,6,,이그란트,,제대를 하기 전에 가족을 다 잃은 경호가 우연,제대를 하기 전에 가족을 다 잃은 경호가 우연히 외가의 할머니를 만나 그로 인해 새로운 인생을 살아 가다가 주식 시장에 눈을 뜨고 많은 부를 손에 쥐었으나 그 때문에 아내를 잃게 되었다.그러던 중 뜻하지 않게 한국과 일본의 경제 전쟁 한 가운데 서게 되고 거대한 자본 싸움에서 한..,http://cf.joara.com/literature_file/merge/2019/11/15742087059021.jpg,http://cf.joara.com/literature_file/merge/2019/11/15742087059021.jpg,Y
Dynachloral(다이나클로랄),6,,안숭,,"21세기 말,인류의 유전 공학기술은 극고도로 ","21세기 말,인류의 유전 공학기술은 극고도로 상승하고 이렇게 발달한 유전공학기술로 클론을 만들어 의료계에 적용하면서 무한한 장기이식 등으로 인해 인류는 불사에 가까운 삶을 얻게 된다. 그에 군사적 용도로 사용하기 위해 인류는 이미 멸종된 생물들을 이용하려 하고절..",http://cf.joara.com/literature_file/merge/2020/03/15842816066355.jpg,http://cf.joara.com/literature_file/merge/2020/03/15842816066355.jpg,Y
차라리 좀비가 되는게 나을지도,6,,아찔민지,,2022년 대한민국은 좀비공화국이 되었다. 많,"2022년 대한민국은 좀비공화국이 되었다. 많은 사람들의 목숨을 앗아간 'C-바이러스'가 잠잠해 지는가 싶더니, 어느 날 좀비가 등장한 것이다. 이에 주인공인 40대의 탁탁규와 형제들은 자신의 가족을 지키려고 많은 좀비들과 맞서게 된다. 그러나 그러면 그럴 수록 이들의 미래는 암울하..",http://cf.joara.com/literature_file/merge/2020/03/15838318678629.jpg,http://cf.joara.com/literature_file/merge/2020/03/15838318678629.jpg,Y
ㄹㄹㅋ,6,,나는모른다,,아 몰랑 ㅇㄱㅇ는 보아라,아 몰랑 ㅇㄱㅇ는 보아라,http://cf.joara.com/literature_file/merge/2020/03/15838257149075.jpg,http://cf.joara.com/literature_file/merge/2020/03/15838257149075.jpg,Y
집,6,,1131331113,,'집'이라는 공간에 대한 이야기,'집'이라는 공간에 대한 이야기,http://cf.joara.com/literature_file/merge/2020/03/15838152076649.jpg,http://cf.joara.com/literature_file/merge/2020/03/15838152076649.jpg,Y
엠생일기,6,,두마리너구리,,인생을 을의 입장으로 평생을 살아온 주인공그는,인생을 을의 입장으로 평생을 살아온 주인공그는 오늘 하루가 꼬일대로 꼬여버린 후 혼자 생각을 하며 자작을하는데갑자기 자신이 후회하던 과거로 돌아왔다 .과거를 후회하고 다른 과거를 후회하자 그 가거로 돌아간다타임리프의 규칙을 알아낸 후 미래로 돌아가자자신이 바꿔..,http://cf.joara.com/literature_file/cover_file/20190408_102641.jpg,http://cf.joara.com/literature_file/cover_file/20190408_102641.jpg,Y
[ the giant in tiger ] (1),6,,sairyu,,독일군 중전차인 맹수 시리즈의 각 전황별 활약,독일군 중전차인 맹수 시리즈의 각 전황별 활약 구도를 다루고 있는 외전편,http://cf.joara.com/literature_file/20200309_114759.png_thumb.png,http://cf.joara.com/literature_file/20200309_114759.png_thumb.png,Y
-,6,,뭄뭉몸몽,,수정용,수정용,http://cf.joara.com/literature_file/cover_file/20190415_153817.jpg,http://cf.joara.com/literature_file/cover_file/20190415_153817.jpg,Y
사랑하는 너에게,6,,LV21,,방황하는 나를 꼭 잡아준 너에게.,방황하는 나를 꼭 잡아준 너에게.,http://cf.joara.com/literature_file/20191009_051009.jpg_thumb.png,http://cf.joara.com/literature_file/20191009_051009.jpg_thumb.png,Y
과거들,6,,이름없는사서,,"어서오세요. 와주셔서 감사하고, 아무쪼록 잘 ","어서오세요. 와주셔서 감사하고, 아무쪼록 잘 읽다 가시길 바랍니다.",http://cf.joara.com/literature_file/20200305_170533.jpg_thumb.png,http://cf.joara.com/literature_file/20200305_170533.jpg_thumb.png,Y
삭제,6,,우모나,,삭제,삭제,http://cf.joara.com/literature_file/cover_file/20190329_154738.jpg,http://cf.joara.com/literature_file/cover_file/20190329_154738.jpg,Y
사이비,6,,하루종일잘래,,나는 봤다. 저 사람이 우리 엄마를 죽이는 것,나는 봤다. 저 사람이 우리 엄마를 죽이는 것을.죽일거다.,http://cf.joara.com/literature_file/merge/2020/03/15833356879498.jpg,http://cf.joara.com/literature_file/merge/2020/03/15833356879498.jpg,Y
스페어,6,,김백류,,"사이버펑크 / 스플릿, 키핀, 스페어... 더","사이버펑크 / 스플릿, 키핀, 스페어... 더 이상 스페어는 아래이길 바라지 않는다.",http://cf.joara.com/literature_file/merge/2020/03/1583334752503.jpg,http://cf.joara.com/literature_file/merge/2020/03/1583334752503.jpg,Y
"파생 (데칼코마니 사랑, 무혈혁명)",6,,불타는개미,,"욕망과 탐욕의 시대, 음모와 술수가 난무하는 ","욕망과 탐욕의 시대, 음모와 술수가 난무하는 세계, 한 남녀가 영혼을 교감하며 절대적 사랑으로 이루는 위대한 반전, 데칼코마니적 사랑과 로맨스, 무혈혁명으로 강자가 약자를 지배하고 약탈하는 세상을 확 바꾸어 개미들의 파라다이스를 이룩하는 스토리이다.",http://cf.joara.com/literature_file/cover_file/20190408_102621.jpg,http://cf.joara.com/literature_file/cover_file/20190408_102621.jpg,Y
단편선 - 우리 주변의 이야기,6,,백잔상,,일상을 소재로 한 짧은 글을 씁니다. 오직 여,일상을 소재로 한 짧은 글을 씁니다. 오직 여성만 등장합니다.,http://cf.joara.com/literature_file/20191001_231829.jpg_thumb.png,http://cf.joara.com/literature_file/20191001_231829.jpg_thumb.png,Y
단편집,6,,Rilac,,정말로 (단편이라고 불리기도 힘든) 단편작을 ,정말로 (단편이라고 불리기도 힘든) 단편작을 올리는 곳입니다.커플링은 랜덤이고 남남 혹은 여여 커플이 올라올 수 있습니다. 장르도 랜덤입니다. 트리거가 잔뜩 있습니다. 주의주의코멘으로 키워드 주시면 써드립니다.,http://cf.joara.com/literature_file/merge/2020/03/15832369798296.jpg,http://cf.joara.com/literature_file/merge/2020/03/15832369798296.jpg,Y
층간소음 복수극,6,,도숨발,,[감동의 개그 스릴러] 오동통한 아재와 함께하,[감동의 개그 스릴러] 오동통한 아재와 함께하는 층간소음 판타지아. 세상 순수한 민폐 쟁이 건물주 아재 내쫓기 설계서 ,http://cf.joara.com/literature_file/cover_file/20190328_161918.png,http://cf.joara.com/literature_file/cover_file/20190328_161918.png,Y
Zoo Keeper(주 키퍼),6,,더브레이,,로봇의 노예가 된 인간 세상. 인류의 정체성을,로봇의 노예가 된 인간 세상. 인류의 정체성을 지키고자 한 어떤 로봇의 이야기.,http://cf.joara.com/literature_file/merge/2020/03/15831707995273.jpg,http://cf.joara.com/literature_file/merge/2020/03/15831707995273.jpg,Y
여주인공 입시 수험생입니다,6,,로뎅이좋아하는오뎅,,"”뭐야? 운전 왜 저래?""”어? 뭐야, 뭐야!","”뭐야? 운전 왜 저래?""”어? 뭐야, 뭐야! 왜 이리로 와!“ 덤프트럭에 치인 최민희는 혼수 상태에 빠지고, 영혼이 된 채 집에 와 발견한 것은 옷장 속 무저갱! 무저갱 속 알 수 없는 공간에서 나타난 이른바 세계 관리 소장. 소장은 여주인공 입시를 치루라 말하는데..""난 ..",http://cf.joara.com/literature_file/merge/2020/03/15831619283738.jpg,http://cf.joara.com/literature_file/merge/2020/03/15831619283738.jpg,Y
세계대전 온라인,6,,아스베릭,,"세계 최초 2차 세계대전 온라인 게임, War","세계 최초 2차 세계대전 온라인 게임, War in Reallife! 이곳에서 적의 승리를 막아야 한다. 그리고 상금도..",http://cf.joara.com/literature_file/merge/2020/03/15831174638343.jpg,http://cf.joara.com/literature_file/merge/2020/03/15831174638343.jpg,Y
어나더 데빌,6,,침묵의비통자,,"행복한 삶을 꿈꾸던 대학예비생,하지만 사회로 ","행복한 삶을 꿈꾸던 대학예비생,하지만 사회로 나오고보니 세상은 지옥,주변사람들은 악마였다.자신을 지옥으로 떨어뜨린 악마들을 그저 원망밖에 하지 못 할때 지옥에서 꺼내 주겠다며 손을 내미는 악마...나는 이손을 잡아야할까?",http://cf.joara.com/literature_file/20200229_190141.jpg_thumb.png,http://cf.joara.com/literature_file/20200229_190141.jpg_thumb.png,Y
은하제국  [스타워즈X다중 / 리메이크],6,,다크드래곤,,"SF, 판타지, 스페이스 오페라, 영화, 게임","SF, 판타지, 스페이스 오페라, 영화, 게임등의 팬들의 최강자논쟁을 보고 아이디어를 얻어 결합한 작품.  홈월드등의 게임에서 얻은 아이디어도 결합한...[스타워즈/스타크래프트/우주전함야마토시리즈/헤일로/워해머4만/등등]관련 지식이 없으신 분들은 이해가 힘드실수도 있습니다..",http://cf.joara.com/literature_file/20161230_133302.jpg_thumb.png,http://cf.joara.com/literature_file/20161230_133302.jpg_thumb.png,Y
반복,6,,솔친,,둔탁한 소리가 나의 귓속에서 들리며 머리 뒷부,둔탁한 소리가 나의 귓속에서 들리며 머리 뒷부분부터 목까지 따뜻한 무언가가 흐르며 정신이 아득해지고 눈이 감겼다,http://cf.joara.com/literature_file/merge/2020/03/15830043323606.jpg,http://cf.joara.com/literature_file/merge/2020/03/15830043323606.jpg,Y
해파리는 잉크병 속에 산다,6,,괌퇼,,"1940년 말, 선민은 죽은 오빠의 편지를 읽","1940년 말, 선민은 죽은 오빠의 편지를 읽고 오빠의 친구를 찾으러 남대문으로 갔으나 수소문해도 보이질 않고, 오빠의 흔적을 찾아 서울을 헤집어다니다 한 남자를 만난다.",http://cf.joara.com/literature_file/20200228_182417.jpeg_thumb.png,http://cf.joara.com/literature_file/20200228_182417.jpeg_thumb.png,Y
창문이 달린 책,6,,sicsong,,사람을 바라보는 관점은 누구나 다 다르겠지요.,사람을 바라보는 관점은 누구나 다 다르겠지요. 회사일에 지친 한 기획자가 작가로 거듭나게 되면서 관점을 바꾸어 가는 이야기입니다.,http://cf.joara.com/literature_file/20200227_024143.jpg_thumb.png,http://cf.joara.com/literature_file/20200227_024143.jpg_thumb.png,Y
나의 이야기,6,,Yuwa,,"내 나이 20살, 곧 대학 입학을 앞둔 갓성인","내 나이 20살, 곧 대학 입학을 앞둔 갓성인이 된 내가 성인이 되기까지 어떻게 살았는지 되돌아보게 되는 이야기이다",http://cf.joara.com/literature_file/merge/2020/02/15827357887452.jpg,http://cf.joara.com/literature_file/merge/2020/02/15827357887452.jpg,Y
황강,6,,고인돌91,,"서부경남 황강으로 흐르는 향토적인 대 서사시,","서부경남 황강으로 흐르는 향토적인 대 서사시,수 많은 인간군상들의 희노애락과, 사랑 배신 아픈 시대를 관통하는 글입니다.",http://cf.joara.com/literature_file/merge/2020/02/15826812813184.jpg,http://cf.joara.com/literature_file/merge/2020/02/15826812813184.jpg,Y
아칸더스,6,,하얀청바지,,"""여기는 어디지?""이 작은 방의 문을 열면 무","""여기는 어디지?""이 작은 방의 문을 열면 무엇이 기다리고 있을까. 사람이 하나 죽으면 진실은 더욱 가까워진다.이 진실들이 뜻하는게 뭘까해답은 우리 가까이 있다.",http://cf.joara.com/literature_file/merge/2020/02/15815268986925.jpg,http://cf.joara.com/literature_file/merge/2020/02/15815268986925.jpg,Y
모세,6,,Ch8225,,하나님의 사람 모세의 이야기,하나님의 사람 모세의 이야기,http://cf.joara.com/literature_file/merge/2020/02/15826317625601.jpg,http://cf.joara.com/literature_file/merge/2020/02/15826317625601.jpg,Y
우주공강 추리클럽,6,,1호선급행열차,,추리 향 첨가 캠퍼스 일상,추리 향 첨가 캠퍼스 일상,http://cf.joara.com/literature_file/merge/2019/10/15703033088366.jpg,http://cf.joara.com/literature_file/merge/2019/10/15703033088366.jpg,Y
Be In Fullbloom,6,,워닛,,어떻게 보면 평범하지 않고 또 어떻게 보면 지,어떻게 보면 평범하지 않고 또 어떻게 보면 지극히 평범한 그런 지구 어디엔가 있을법한 한 학생 이야기.,http://cf.joara.com/literature_file/20200224_032104.jpg_thumb.png,http://cf.joara.com/literature_file/20200224_032104.jpg_thumb.png,Y
나는 오늘도 꿈을 꾼다,6,,AndrewㅡKim,,꿈은 꿈에서 깨기 전까진 꿈이라는 걸 깨닫지 ,"꿈은 꿈에서 깨기 전까진 꿈이라는 걸 깨닫지 못한다.내가 살아가고 있는 이 세상은 꿈일까, 현실일까나는 오늘도 꿈을 꾼다.",http://cf.joara.com/literature_file/20200219_043652.jpg_thumb.png,http://cf.joara.com/literature_file/20200219_043652.jpg_thumb.png,Y
백안,6,,TaleTeller,,우리가 자주 이용하는 지하철. 그 깊숙이 숨겨,우리가 자주 이용하는 지하철. 그 깊숙이 숨겨진 비밀스런 사창가. 그곳에서 눈을 잃어버린 채 살아가는 여자들.하루하루 지옥같은 나날을 보내던 한 여자에게 기적같은 일이 일어난다.여자는 그 기적을 절대 드러내지 않고 다시 한 번 잃어버린 빛을 보기 위해누구도 모르게 움직..,http://cf.joara.com/literature_file/cover_file/20190401_122721.jpg,http://cf.joara.com/literature_file/cover_file/20190401_122721.jpg,Y
어떤하루,6,,산올림,,우리 주변을 살아가는 평범한 사람들의 이야기.,우리 주변을 살아가는 평범한 사람들의 이야기.그다지 재미있지도 않고 특별하지도 않으며 투명한 회색 종이위에 쓰여진 것 같은 누군가의 평범한 하루.어쩌면 세상속에 섞여 그저 그렇게 살아가는 오늘 나의 하루를 보는 듯한 그들의 이야기.,http://cf.joara.com/literature_file/20200219_194558.png_thumb.png,http://cf.joara.com/literature_file/20200219_194558.png_thumb.png,Y
“다시태어난다면 잘살수 있을까?,6,,소심한한작가,,2020년 사랑하는 사람과 자신의 모든 것을 ,2020년 사랑하는 사람과 자신의 모든 것을 잃어버린 한 남자.지옥이라면 여기가 지옥이구나 라며 미련없는 삶을 정리하였다. 그러나 잠시후 눈떠보니 2000년 밀레니엄 시대 19살인 내가 되어있는데..새로운 인생을 살게되는 한 남자의 찬란한 인생 역전기.우리 모두가 살아온 그..,http://cf.joara.com/literature_file/merge/2020/01/15783729853902.jpg,http://cf.joara.com/literature_file/merge/2020/01/15783729853902.jpg,Y
벌레인간,6,,Niperz,,그날 갑자기 몰려온 그것들에 의해 재앙이 시작,그날 갑자기 몰려온 그것들에 의해 재앙이 시작된다.,http://cf.joara.com/literature_file/20191231_002935.png_thumb.png,http://cf.joara.com/literature_file/20191231_002935.png_thumb.png,Y
그녀의 소설 속으로 들어가서 살아남는 비결,6,,내손안에흑염룡,,이제 막 스무살이 되는데 갑자기 소설 속으로 ,"이제 막 스무살이 되는데 갑자기 소설 속으로 들어가버린 앤, 심지어 이 소설은 4년전에 읽었던 소설이다 그 소설의 여주인공이 되어 예쁜 미모로 삶을 누려보자.",http://cf.joara.com/literature_file/merge/2020/02/15818694613183.jpg,http://cf.joara.com/literature_file/merge/2020/02/15818694613183.jpg,Y
가면이야기,6,,후드k,,세상 모든 이들이 가면 뒤에 숨은 세상.과연 ,세상 모든 이들이 가면 뒤에 숨은 세상.과연 우린 어디서 와서 어딜 가는가.,http://cf.joara.com/literature_file/merge/2020/02/15818596924773.jpg,http://cf.joara.com/literature_file/merge/2020/02/15818596924773.jpg,Y
태스크포스 363,6,,노인의날,,2022년.프랑스를 기점으로 전 세계로 퍼져나,"2022년.프랑스를 기점으로 전 세계로 퍼져나간 연쇄테러사건.그리고 그 배후, 신종 이슬람 극단주의 테러조직 알라앨래럼.계속되는 인명 피해.가중되는 시민들의 불안.급변하는 세계의 정세.미국 국방부는, 이러한 상황을 종식시키기 위해 블랙옵스의 성격의 ..",http://cf.joara.com/literature_file/merge/2020/02/15817613645529.jpg,http://cf.joara.com/literature_file/merge/2020/02/15817613645529.jpg,Y
떡볶이 안 먹어도 되니까 죽고 싶어,6,,카멜레온6,,"정신병자가 나불이는, 정제하지 않은 배설.","정신병자가 나불이는, 정제하지 않은 배설.",http://cf.joara.com/literature_file/20200110_062425.jpg_thumb.png,http://cf.joara.com/literature_file/20200110_062425.jpg_thumb.png,Y
